text	favorited	favoriteCount	replyToSN	created	truncated	replyToSID	id	replyToUID	statusSource	screenName	retweetCount	isRetweet	retweeted	longitude	latitude
"The ""protesters"" in California were thugs and criminals. Many are professionals. They should be dealt with strongly by law enforcement!"	FALSE	35531.0	NA	2016-04-30T13:31:13Z	FALSE	NA	726403534380478464	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	12791.0	FALSE	FALSE	NA	NA
.@AC360  Anderson, so amazing. Your mother is, and always has been, an incredible woman!	FALSE	12830.0	NA	2016-04-30T03:07:59Z	FALSE	NA	726246693759496192	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	3012.0	FALSE	FALSE	NA	NA
We are now at 1001 delegates. We will win on the first ballot and are not wasting time and effort on other ballots because system is rigged!	FALSE	33198.0	NA	2016-04-29T18:28:05Z	FALSE	NA	726115856053211136	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	12611.0	FALSE	FALSE	NA	NA
Thank you Indiana! #Trump2016 https://t.co/WAuI0nRNzX	FALSE	20364.0	NA	2016-04-29T16:04:46Z	FALSE	NA	726079789182808065	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	7848.0	FALSE	FALSE	NA	NA
Crooked Hillary Clinton, perhaps the most dishonest person to have ever run for the presidency, is also one of the all time great enablers!	FALSE	26176.0	NA	2016-04-29T13:46:49Z	FALSE	NA	726045073775828992	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	10373.0	FALSE	FALSE	NA	NA
Wow, the ridiculous deal made between Lyin'Ted Cruz and 1 for 42 John Kasich has just blown up. What a dumb deal - dead on arrival!	FALSE	19102.0	NA	2016-04-29T11:22:04Z	FALSE	NA	726008645473824768	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	5863.0	FALSE	FALSE	NA	NA
Thank you America! #Trump2016 https://t.co/KL7VZbM1jP	FALSE	20679.0	NA	2016-04-26T19:55:15Z	FALSE	NA	725050631250173952	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	7686.0	FALSE	FALSE	NA	NA
"Lets #MakeAmericaGreatAgain, Maryland! #VoteTrump 
https://t.co/ZttNAmk1QS"	FALSE	8756.0	NA	2016-04-26T18:12:15Z	FALSE	NA	725024710086524929	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2790.0	FALSE	FALSE	NA	NA
You have until 8pm to #VoteTrump, Delaware! https://t.co/GYeV6m1qOn	FALSE	7495.0	NA	2016-04-26T18:12:06Z	FALSE	NA	725024671293423616	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2381.0	FALSE	FALSE	NA	NA
"Thank you for a great day yesterday, Rhode Island! #VoteTrump
https://t.co/nAlgNIIdyo"	FALSE	8083.0	NA	2016-04-26T18:05:25Z	FALSE	NA	725022988026925058	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2438.0	FALSE	FALSE	NA	NA
Six hours left to #VoteTrump Connecticut! https://t.co/U1kbLMwhNI	FALSE	7277.0	NA	2016-04-26T18:03:39Z	FALSE	NA	725022546328969216	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2333.0	FALSE	FALSE	NA	NA
"Lets go Pennsylvania! #VoteTrump 
https://t.co/TWQM8AV9p4"	FALSE	8518.0	NA	2016-04-26T18:02:10Z	FALSE	NA	725022169806327808	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2877.0	FALSE	FALSE	NA	NA
How bad is the New York Times—the most inaccurate coverage constantly. Always trying to belittle. Paper has lost its way!	FALSE	10130.0	NA	2016-04-26T17:43:15Z	FALSE	NA	725017409132855296	NA	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	realDonaldTrump	2766.0	FALSE	FALSE	NA	NA
"Thank you for the incredible support- Melania, Barron, Ivanka, Jared, Tiffany, Don, Vanessa, Eric, and Lara!
https://t.co/mPGpPFiDl8"	FALSE	12931.0	NA	2016-04-26T16:18:18Z	FALSE	NA	724996031033806849	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4230.0	FALSE	FALSE	NA	NA
Bernie Sanders has been treated terribly by the Democrats—both with delegates &amp; otherwise. He should show them, and run as an Independent!	FALSE	30398.0	NA	2016-04-26T16:07:35Z	FALSE	NA	724993336000532480	NA	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	realDonaldTrump	12033.0	FALSE	FALSE	NA	NA
"Thank you @DonaldJTrumpJr &amp; @EricTrump. #Trump2016 
https://t.co/CMfcrZjHgM"	FALSE	10372.0	NA	2016-04-26T13:33:24Z	FALSE	NA	724954532522917888	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4233.0	FALSE	FALSE	NA	NA
"MAKE AMERICA GREAT AGAIN!
https://t.co/xhwhJuV3aa https://t.co/2XWN52IpH2"	FALSE	10528.0	NA	2016-04-26T12:47:24Z	FALSE	NA	724942956306771968	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4103.0	FALSE	FALSE	NA	NA
The Cruz-Kasich pact is under great strain. This joke of a deal is falling apart, not being honored and almost dead. Very dumb!	FALSE	17272.0	NA	2016-04-26T10:42:39Z	FALSE	NA	724911563405189121	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	5365.0	FALSE	FALSE	NA	NA
"Thank you Wilkes-Barre, Pennsylvania! 
#MakeAmericaGreatAgain #Trump2016 
https://t.co/FJbNlidwJF"	FALSE	13071.0	NA	2016-04-26T01:52:16Z	FALSE	NA	724778089830580224	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4912.0	FALSE	FALSE	NA	NA
"Get out and VOTE tomorrow! We will MAKE AMERICA GREAT AGAIN! 
#CTPrimary #DEPrimary #MDPrimary #PAPrimary #RIPrimary
https://t.co/ndi8sZI1Gt"	FALSE	11185.0	NA	2016-04-26T01:28:08Z	FALSE	NA	724772013219405824	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4838.0	FALSE	FALSE	NA	NA
Passing what was once a vibrant manufacturing area in Pennsylvania. So sad! #MakeAmericaGreatAgain https://t.co/RYWjgPh9Ja	FALSE	20269.0	NA	2016-04-25T22:11:06Z	FALSE	NA	724722427297673217	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	7833.0	FALSE	FALSE	NA	NA
"Thank you West Chester, Pennsylvania!
#PAPrimary #VoteTrump
https://t.co/Qva1QtmhpS https://t.co/CF9SYBqka7"	FALSE	9452.0	NA	2016-04-25T22:06:26Z	FALSE	NA	724721256969441280	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3221.0	FALSE	FALSE	NA	NA
"Thank you Warwick, Rhode Island!
#RIPrimary #VoteTrump 
https://t.co/V0d4CuS1xf https://t.co/GU3p28VMe0"	FALSE	8517.0	NA	2016-04-25T21:54:55Z	FALSE	NA	724718355102478336	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2782.0	FALSE	FALSE	NA	NA
On the way to the great state of Rhode Island- big rally. Then to Pennsylvania for rest of day and night!	FALSE	12087.0	NA	2016-04-25T16:16:27Z	FALSE	NA	724633177692725254	NA	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	realDonaldTrump	3529.0	FALSE	FALSE	NA	NA
Kasich just announced that he wants the people of Indiana to vote for him. Typical politician - can't make a deal work.	FALSE	14393.0	NA	2016-04-25T16:15:58Z	FALSE	NA	724633058398375936	NA	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	realDonaldTrump	4986.0	FALSE	FALSE	NA	NA
Shows how weak and desperate Lyin' Ted is when he has to team up with a guy who openly can't stand him and is only 1 win and 38 losses.	FALSE	18940.0	NA	2016-04-25T11:59:06Z	FALSE	NA	724568416338759680	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	7053.0	FALSE	FALSE	NA	NA
Lyin' Ted Cruz and 1 for 38 Kasich are unable to beat me on their own so they have to team up (collusion) in a two on one. Shows weakness!	FALSE	21441.0	NA	2016-04-25T11:54:21Z	FALSE	NA	724567219062059008	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	7964.0	FALSE	FALSE	NA	NA
Lyin' Ted and Kasich are mathematically dead and totally desperate. Their donors &amp; special interest groups are not happy with them. Sad!	FALSE	22983.0	NA	2016-04-25T03:49:17Z	FALSE	NA	724445148910915584	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	8085.0	FALSE	FALSE	NA	NA
Wow, just announced that Lyin' Ted and Kasich are going to collude in order to keep me from getting the Republican nomination. DESPERATION!	FALSE	29332.0	NA	2016-04-25T03:39:58Z	FALSE	NA	724442801933565952	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	12012.0	FALSE	FALSE	NA	NA
I am happy to hear how badly the @nytimes is doing. It is a seriously failing paper with readership which is way down. Becoming irrelevant!	FALSE	14991.0	NA	2016-04-25T01:27:12Z	FALSE	NA	724409389570994176	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	4643.0	FALSE	FALSE	NA	NA
"""@DiamondandSilk: .@DonaldJTrumpJr awesome job on @CNNSotu. DonaldTrump has integrity &amp; he refuses 2 play the game call ""Delegate Bribery"""	FALSE	10838.0	NA	2016-04-24T14:05:43Z	FALSE	NA	724237889886904320	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	3719.0	FALSE	FALSE	NA	NA
"""@newtgingrich: #NYPrimary turned Trump from frontrunner into presumptive #GOP nominee https://t.co/oLC7mGgnZ9 https://t.co/iNolBfFFRF"""	FALSE	11391.0	NA	2016-04-24T14:03:48Z	FALSE	NA	724237406837334016	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	4609.0	FALSE	FALSE	NA	NA
I will be in Maryland this afternoon for a major rally. Things are looking good for Tuesday!	FALSE	12344.0	NA	2016-04-24T14:01:37Z	FALSE	NA	724236857777762304	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	3595.0	FALSE	FALSE	NA	NA
.@AndreBauer  Great job and advice on @CNN  @jaketapper  Thank you!	FALSE	6499.0	NA	2016-04-24T13:58:53Z	FALSE	NA	724236172181049344	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	1656.0	FALSE	FALSE	NA	NA
.@Borisep was great on @JudgeJeanine tonight. Very smart commentary that will prove to be correct!	FALSE	8841.0	NA	2016-04-24T02:01:25Z	FALSE	NA	724055614498955265	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2526.0	FALSE	FALSE	NA	NA
As soon as John Kasich is hit with negative ads, he will drop like a rock in the polls against Crooked Hillary Clinton. I will win!	FALSE	16240.0	NA	2016-04-24T01:48:17Z	FALSE	NA	724052308661772288	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	4711.0	FALSE	FALSE	NA	NA
I had a great day campaigning in Connecticut. Looking for a big vote on Tuesday!	FALSE	11487.0	NA	2016-04-24T01:41:57Z	FALSE	NA	724050713953861632	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	3045.0	FALSE	FALSE	NA	NA
Congratulations to @seanhannity on his great ratings and ratings increase as reported by the @AP today. Amazing job!	FALSE	14318.0	NA	2016-04-24T00:55:43Z	FALSE	NA	724039081420808192	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	4152.0	FALSE	FALSE	NA	NA
Lynne Ryan -- just read your great story in the NY Times -- I am proud of you. Thanks! https://t.co/zVmhYsd4ir	FALSE	15289.0	NA	2016-04-23T20:29:50Z	FALSE	NA	723972167893966848	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4420.0	FALSE	FALSE	NA	NA
"Thank you Delaware! #Trump2016 
#MakeAmericaGreatAgain #TrumpTrain
https://t.co/qLXTzQPbEj https://t.co/ofhbM9bcOI"	FALSE	9337.0	NA	2016-04-23T19:30:58Z	FALSE	NA	723957355495473152	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3355.0	FALSE	FALSE	NA	NA
"Thank you Bridgeport, Connecticut!
#MakeAmericaGreatAgain #Trump2016
https://t.co/GCtTKnNq06 https://t.co/qcuDCyBzCN"	FALSE	8071.0	NA	2016-04-23T19:27:18Z	FALSE	NA	723956432991850498	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2474.0	FALSE	FALSE	NA	NA
"Thank you Waterbury, Connecticut!
#MakeAmericaGreatAgain #Trump2016
https://t.co/5eZ5nVQbE9 https://t.co/OoQAAKWUUq"	FALSE	9134.0	NA	2016-04-23T16:10:15Z	FALSE	NA	723906843865698306	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2775.0	FALSE	FALSE	NA	NA
"#MakeAmericaGreatAgain
Video: https://t.co/Dsa2v9X3ol https://t.co/aGUHmO98Xm"	FALSE	8981.0	NA	2016-04-23T14:44:49Z	FALSE	NA	723885342743494659	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3327.0	FALSE	FALSE	NA	NA
Pennsylvania: Cast your vote for Trump for POTUS &amp; ALSO vote for the TRUMP DELEGATES in your congressional district! https://t.co/1utaLLMfUa	FALSE	16160.0	NA	2016-04-23T13:58:30Z	FALSE	NA	723873688001589249	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	7823.0	FALSE	FALSE	NA	NA
Will be spending the day campaigning in Connecticut, another state where jobs are being stolen by other countries. I will stop this fast!	FALSE	13475.0	NA	2016-04-23T12:37:16Z	FALSE	NA	723853244238278656	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	4344.0	FALSE	FALSE	NA	NA
"Thank you Pennsylvania! #Trump2016
https://t.co/Y3UBsxBQmg https://t.co/ie23QdsVTe"	FALSE	11295.0	NA	2016-04-23T01:17:58Z	FALSE	NA	723682291843780608	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3966.0	FALSE	FALSE	NA	NA
"Thank you Indiana! Was great seeing everyone on Wednesday! I will be back soon! #Trump2016
https://t.co/mWfLxYKPbk https://t.co/62DKEm5XVm"	FALSE	12810.0	NA	2016-04-23T00:03:07Z	FALSE	NA	723663455748763649	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4344.0	FALSE	FALSE	NA	NA
"Thank you California! See you soon!
#MakeAmericaGreatAgain #Trump2016
https://t.co/uJCqbQYYWR https://t.co/8rqI4mQ3Tw"	FALSE	12122.0	NA	2016-04-22T23:33:20Z	FALSE	NA	723655961999736833	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4599.0	FALSE	FALSE	NA	NA
"Thank you, @DonaldJTrumpJr! #Trump2016 #MakeAmericaGreatAgain 
https://t.co/FJXjkZAAQf https://t.co/0NQLzbwuFo"	FALSE	10795.0	NA	2016-04-22T22:21:03Z	FALSE	NA	723637770758033409	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3440.0	FALSE	FALSE	NA	NA
"Thank you for the incredible support, Maryland! This is a movement!
#MakeAmericaGreatAgain #Trump2016
https://t.co/Uyq4sTYb0l"	FALSE	15365.0	NA	2016-04-22T17:35:37Z	FALSE	NA	723565939162275840	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	5542.0	FALSE	FALSE	NA	NA
I met Prince on numerous occasions. He was an amazing talent and wonderful guy. He will be greatly missed!	FALSE	26452.0	NA	2016-04-22T15:00:11Z	FALSE	NA	723526822424678400	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	6903.0	FALSE	FALSE	NA	NA
Cruz said Kasich should leave because he couldn't get to 1237. Now he can't get to 1237. Drop out LYIN' Ted.	FALSE	22910.0	NA	2016-04-21T22:16:27Z	FALSE	NA	723274222907301888	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	8591.0	FALSE	FALSE	NA	NA
Both Ted Cruz and John Kasich have no path to victory. They should both drop out of the race so that the Republican Party can unify!	FALSE	25302.0	NA	2016-04-21T21:47:21Z	FALSE	NA	723266899275091969	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	8818.0	FALSE	FALSE	NA	NA
Senator Ted Cruz has been MATHEMATICALLY ELIMINATED from race. He said Kasich should get out for same reason. I think both should get out!	FALSE	26881.0	NA	2016-04-21T10:22:03Z	FALSE	NA	723094439485399040	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	9942.0	FALSE	FALSE	NA	NA
I will be doing the @TODAYshow with my wife, Melania, and the rest of my family in a major Town Hall. Hopefully, it will be fun! Enjoy.7A.M.	FALSE	11758.0	NA	2016-04-21T10:14:48Z	FALSE	NA	723092613457448960	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2611.0	FALSE	FALSE	NA	NA
Thank you Maryland- what a great way to conclude the day! Will be back soon. #Trump2016 https://t.co/dNeTdMENdV https://t.co/JbJYYpEsmo	FALSE	12265.0	NA	2016-04-21T02:26:19Z	FALSE	NA	722974716395425793	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4021.0	FALSE	FALSE	NA	NA
We are going to bring steel and manufacturing back to Indiana!	FALSE	15908.0	NA	2016-04-21T01:58:27Z	FALSE	NA	722967703313612802	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	5197.0	FALSE	FALSE	NA	NA
Had a meeting with the terrific @GovPenceIN of Indiana. So excited to campaign in his wonderful state! https://t.co/73uCyV6ql4	FALSE	17670.0	NA	2016-04-21T01:58:17Z	FALSE	NA	722967660833722369	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	5361.0	FALSE	FALSE	NA	NA
"Thank you Indiana! Will be back soon!
#Trump2016 #MakeAmericaGreatAgain https://t.co/pxvSL8cs3B"	FALSE	14406.0	NA	2016-04-20T22:50:04Z	FALSE	NA	722920297393995776	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	5029.0	FALSE	FALSE	NA	NA
#Trump360 Watch this 360 video of my speech last night at Trump Tower- https://t.co/2YT2Kxly9t	FALSE	7757.0	NA	2016-04-20T16:05:36Z	FALSE	NA	722818508665454593	NA	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	realDonaldTrump	2792.0	FALSE	FALSE	NA	NA
Off to Indiana! #Trump2016 https://t.co/zqUdaaSaXD	FALSE	14794.0	NA	2016-04-20T15:03:10Z	FALSE	NA	722802795720634368	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4514.0	FALSE	FALSE	NA	NA
Ted Cruz is mathematically out of winning the race. Now all he can do is be a spoiler, never a nice thing to do. I will beat Hillary!	FALSE	27946.0	NA	2016-04-20T12:42:59Z	FALSE	NA	722767517349978112	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	10265.0	FALSE	FALSE	NA	NA
MAKE AMERICA GREAT AGAIN! https://t.co/tK6mKZpFBl	FALSE	11143.0	NA	2016-04-20T03:58:30Z	FALSE	NA	722635529708285952	NA	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	realDonaldTrump	3900.0	FALSE	FALSE	NA	NA
"""@bigop1: @realDonaldTrump @CNN @oreillyfactor https://t.co/vXiQru6HIE""  Wow, really nice!"	FALSE	14708.0	NA	2016-04-20T03:31:23Z	FALSE	NA	722628702748688385	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	5417.0	FALSE	FALSE	NA	NA
Thank you New York, I will never forget!	FALSE	21860.0	NA	2016-04-20T03:22:19Z	FALSE	NA	722626421231890432	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	6508.0	FALSE	FALSE	NA	NA
"Thank you New York! I love you!
#MakeAmericaGreatAgain #Trump2016 https://t.co/T1J0aUwMXl"	FALSE	25036.0	NA	2016-04-20T01:08:36Z	FALSE	NA	722592772096724997	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	10197.0	FALSE	FALSE	NA	NA
.@CNN is so negative it is impossible to watch. Terrible panel, angry haters. Bill O  @oreillyfactor said such an amazing thing about me!	FALSE	15225.0	NA	2016-04-20T00:54:52Z	FALSE	NA	722589315923054592	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	4193.0	FALSE	FALSE	NA	NA
"""@GreenSkyDeb: Look everybody, DonaldTrump will win it on the first ballot so keep praying!!! #TrumpTrain #Trump2016 #MakeAmericaGreatAgain"""	FALSE	9754.0	NA	2016-04-20T00:03:37Z	FALSE	NA	722576418752892928	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2968.0	FALSE	FALSE	NA	NA
"""@keksec__org: @realDonaldTrump Your policies will make this state and country great again! #MakeAmericaGreatAgain https://t.co/SWxV3YCbqb"""	FALSE	14519.0	NA	2016-04-19T23:51:21Z	FALSE	NA	722573329400520704	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	3883.0	FALSE	FALSE	NA	NA
"""@kdk144: @realDonaldTrump Everybody is ""In A New York State of Mind"" now!"""	FALSE	8744.0	NA	2016-04-19T23:50:09Z	FALSE	NA	722573028677304320	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2494.0	FALSE	FALSE	NA	NA
"Polls close in 3 hours! Everyone get out and VOTE!
#Trump2016 #MakeAmericaGreatAgain
https://t.co/EuFxefFu0D"	FALSE	9503.0	NA	2016-04-19T22:00:15Z	FALSE	NA	722545371809980417	NA	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	realDonaldTrump	3476.0	FALSE	FALSE	NA	NA
I will be interviewed on @foxandfriends at 9:00 A.M. I will be talking about the rigged and boss controlled Republican primaries!	FALSE	9683.0	NA	2016-04-16T12:00:26Z	FALSE	NA	721307257472999424	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2566.0	FALSE	FALSE	NA	NA
"""@dmharvey89: @realDonaldTrump @wdct8110 I just voted for @realDonaldTrump in Indiana. Everyone I talk to was following suit!"" Fantastic!"	FALSE	8833.0	NA	2016-04-16T11:56:11Z	FALSE	NA	721306189867413504	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2665.0	FALSE	FALSE	NA	NA
"""@herb_stamper: @JackoffJosh711 @SenFrankNiceley @FoxNews @WSJ we are becoming a third world country because of jerks like him"" Great!"	FALSE	5782.0	NA	2016-04-16T01:17:55Z	FALSE	NA	721145563970936833	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	1632.0	FALSE	FALSE	NA	NA
"""@wdct8110: @realDonaldTrump We love you Donald ! Finally someone who actually cares about us .. !! https://t.co/BKoQu1mm4A"""	FALSE	16150.0	NA	2016-04-16T01:15:29Z	FALSE	NA	721144953192247296	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	5187.0	FALSE	FALSE	NA	NA
"""@Bubble709_: @realDonaldTrump Praying for your family and your win in New York."" Thank you!"	FALSE	8275.0	NA	2016-04-16T01:14:26Z	FALSE	NA	721144689647316992	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2191.0	FALSE	FALSE	NA	NA
"Join me this weekend! #NYPrimary
4/16: SYRACUSE - NOON
https://t.co/Eu43S1wJN9
4/16: WATERTOWN - 3pm
https://t.co/UdOZzisJhA 
#Trump2016"	FALSE	6322.0	NA	2016-04-16T00:59:09Z	FALSE	NA	721140843525050369	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2249.0	FALSE	FALSE	NA	NA
"Thank you, @NYPost! #Trump2016
https://t.co/KzGweIxaEo"	FALSE	11132.0	NA	2016-04-15T21:52:38Z	FALSE	NA	721093904527925249	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3785.0	FALSE	FALSE	NA	NA
Thank you America! #Trump2016 https://t.co/PTKkrLeuCB	FALSE	15402.0	NA	2016-04-15T21:12:00Z	FALSE	NA	721083678387003396	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	5655.0	FALSE	FALSE	NA	NA
"MAKE AMERICA GREAT AGAIN!
https://t.co/VxVOG3c5RZ"	FALSE	12556.0	NA	2016-04-15T03:50:37Z	FALSE	NA	720821603064524800	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	5404.0	FALSE	FALSE	NA	NA
"Join me on Saturday- in Syracuse, New York! #NYPrimary #Trump2016
https://t.co/F6JkPKb1hn https://t.co/yfJZUlDdCM"	FALSE	8924.0	NA	2016-04-14T17:55:23Z	FALSE	NA	720671808861696003	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3583.0	FALSE	FALSE	NA	NA
